Year,Age,mx,qx,ax,lx,dx,Lx,Tx,ex
1875,91,0.413531763,0.342677705,0.5,394.0380791,135.0280648,326.5240467,863.4430778,2.191268112
1875,92,0.442080143,0.362052117,0.5,259.0100143,93.7751241,212.1224523,536.919031,2.0729663
1875,93,0.470957975,0.381194646,0.5,165.2348902,62.98665548,133.7415625,324.7965788,1.965665837
1875,94,0.499954989,0.399971192,0.5,102.2482347,40.89634837,81.80006055,191.0550163,1.868540976
1875,95,0.528857932,0.418258318,0.5,61.35188637,25.66093679,48.52141797,109.2549557,1.780792119
1875,96,0.557457127,0.435946411,0.5,35.69094958,15.55934136,27.9112789,60.73353776,1.701650936
1875,97,0.585552873,0.452942099,0.5,20.13160822,9.118452883,15.57238178,32.82225887,1.630384344
1875,98,0.612961294,0.469169823,0.5,11.01315534,5.167040141,8.429635265,17.24987709,1.566297447
1875,99,0.639519294,0.484572547,0.5,5.846115194,2.83286693,4.429681729,8.820241825,1.50873555
1875,100,0.665088322,0.499111656,0.5,3.013248264,1.50394733,2.261274599,4.390560095,1.457085414
1875,101,0.689556816,0.512766127,0.5,1.509300934,0.773918395,1.122341737,2.129285496,1.410775974
1875,102,0.712841228,0.525531108,0.5,0.73538254,0.386466401,0.542149339,1.006943759,1.369278851
1875,103,0.73488571,0.53741603,0.5,0.348916139,0.187513126,0.255159576,0.46479442,1.33210926
1875,104,0.755660585,0.548442423,0.5,0.161403013,0.088520259,0.117142883,0.209634844,1.298828567
1875,105,0.775159803,0.558641562,0.5,0.072882753,0.040715335,0.052525086,0.092491961,1.269051408
1875,106,0.793397672,0.568052075,0.5,0.032167418,0.018272769,0.023031034,0.039966875,1.242464494
1875,107,0.810405117,0.57671765,0.5,0.01389465,0.00801329,0.009888005,0.016935841,1.218875011
1875,108,0.826225781,0.584684908,0.5,0.00588136,0.003438742,0.004161989,0.007047836,1.198334483
1875,109,0.840912229,0.592001555,0.5,0.002442618,0.001446033,0.001719601,0.002885848,1.181457035
1875,110,0.854522501,1,1.170244199,0.000996584,0.000996584,0.001166247,0.001166247,1.170244199
1876,0,0.252368804,0.214748901,0.305853644,1.00E+05,21474.89013,85093.28327,4046463.958,40.46463958
1876,1,0.059121821,0.057424307,0.5,78525.10987,4509.249985,76270.48488,3961370.675,50.44718411
1876,2,0.025190841,0.024877499,0.5,74015.85988,1841.329459,73095.19516,3885100.19,52.49010409
1876,3,0.016327296,0.016195085,0.5,72174.53043,1168.872626,71590.09411,3812004.995,52.81648488
1876,4,0.01165329,0.011585784,0.5,71005.6578,822.6562066,70594.3297,3740414.901,52.67770226
1876,5,0.009071541,0.009030581,0.5,70183.00159,633.7932473,69866.10497,3669820.571,52.28930778
1876,6,0.007310073,0.007283452,0.5,69549.20835,506.5583282,69295.92918,3599954.466,51.76125727
1876,7,0.006326741,0.00630679,0.5,69042.65002,435.4374814,68824.93128,3530658.537,51.13735547
1876,8,0.005795241,0.005778497,0.5,68607.21254,396.4465936,68408.98924,3461833.605,50.45874155
1876,9,0.004691097,0.004680119,0.5,68210.76594,319.2345265,68051.14868,3393424.616,49.74910587
1876,10,0.004680413,0.004669486,0.5,67891.53142,317.0185466,67733.02214,3325373.468,48.98068136
1876,11,0.003875642,0.003868147,0.5,67574.51287,261.3881285,67443.81881,3257640.445,48.20812326
1876,12,0.003852762,0.003845355,0.5,67313.12474,258.8428434,67183.70332,3190196.627,47.39338188
1876,13,0.00396039,0.003952564,0.5,67054.2819,265.0363089,66921.76374,3123012.923,46.57439965
1876,14,0.004143124,0.004134559,0.5,66789.24559,276.1440667,66651.17356,3056091.16,45.75723431
1876,15,0.004846455,0.004834739,0.5,66513.10152,321.5734997,66352.31477,2989439.986,44.94512987
1876,16,0.005435796,0.005421062,0.5,66191.52802,358.8283772,66012.11383,2923087.671,44.16105442
1876,17,0.006312866,0.006293003,0.5,65832.69965,414.2853766,65625.55696,2857075.557,43.39903381
1876,18,0.006919761,0.006895902,0.5,65418.41427,451.118955,65192.85479,2791450,42.6707072
1876,19,0.007736508,0.007706696,0.5,64967.29531,500.6832178,64716.9537,2726257.146,41.96353154
1876,20,0.007874412,0.007843531,0.5,64466.6121,505.6458545,64213.78917,2661540.192,41.28556016
1876,21,0.007604235,0.007575432,0.5,63960.96624,484.5319713,63718.70026,2597326.403,40.60799196
1876,22,0.00803801,0.008005834,0.5,63476.43427,508.1818251,63222.34336,2533607.703,39.91414659
1876,23,0.008421724,0.00838641,0.5,62968.25244,528.0776005,62704.21364,2470385.359,39.2322363
1876,24,0.008564724,0.008528203,0.5,62440.17484,532.5024786,62173.92361,2407681.146,38.55980787
1876,25,0.008827601,0.008788809,0.5,61907.67237,544.0947084,61635.62501,2345507.222,37.88718154
1876,26,0.00847102,0.008435292,0.5,61363.57766,517.6197041,61104.76781,2283871.597,37.21868385
1876,27,0.008552905,0.008516485,0.5,60845.95795,518.1936781,60586.86111,2222766.829,36.53105159
1876,28,0.008416224,0.008380956,0.5,60327.76428,505.6043458,60074.9621,2162179.968,35.84054529
1876,29,0.009055016,0.009014204,0.5,59822.15993,539.2491537,59552.53535,2102105.006,35.13923617
1876,30,0.00932844,0.009285132,0.5,59282.91078,550.4496395,59007.68596,2042552.471,34.45432155
1876,31,0.009246735,0.009204181,0.5,58732.46114,540.5841741,58462.16905,1983544.785,33.77254667
1876,32,0.009857078,0.009808735,0.5,58191.87696,570.7886976,57906.48261,1925082.616,33.08163813
1876,33,0.010421862,0.010367835,0.5,57621.08826,597.4059621,57322.38528,1867176.133,32.40438855
1876,34,0.010644874,0.010588517,0.5,57023.6823,603.7962208,56721.78419,1809853.748,31.7386334
1876,35,0.009739193,0.009691997,0.5,56419.88608,546.8213742,56146.47539,1753131.963,31.07294405
1876,36,0.009722393,0.00967536,0.5,55873.06471,540.5919876,55602.76871,1696985.488,30.3721569
1876,37,0.010964698,0.010904913,0.5,55332.47272,603.395804,55030.77482,1641382.719,29.66400449
1876,38,0.012100743,0.012027969,0.5,54729.07692,658.2796486,54399.93709,1586351.945,28.98554176
1876,39,0.010717337,0.010660213,0.5,54070.79727,576.4062005,53782.59417,1531952.007,28.33233621
1876,40,0.011953856,0.011882833,0.5,53494.39107,635.6649002,53176.55862,1478169.413,27.63223179
1876,41,0.011641096,0.011573731,0.5,52858.72617,611.7726565,52552.83984,1424992.855,26.95851675
1876,42,0.011452073,0.011386871,0.5,52246.95351,594.9293307,51949.48884,1372440.015,26.26832614
1876,43,0.011448824,0.01138366,0.5,51652.02418,587.9890586,51358.02965,1320490.526,25.56512638
1876,44,0.012169444,0.012095844,0.5,51064.03512,617.6626125,50755.20381,1269132.496,24.85374478
1876,45,0.012034734,0.01196275,0.5,50446.37251,603.4773192,50144.63385,1218377.292,24.15193069
1876,46,0.012462005,0.012384835,0.5,49842.89519,617.2960293,49534.24717,1168232.659,23.43829856
1876,47,0.012665632,0.012585928,0.5,49225.59916,619.5498479,48915.82424,1118698.411,22.7259481
1876,48,0.013493722,0.013403292,0.5,48606.04931,651.4810852,48280.30877,1069782.587,22.00924787
1876,49,0.014636588,0.014530251,0.5,47954.56823,696.7919231,47606.17227,1021502.278,21.3014592
1876,50,0.016169459,0.016039782,0.5,47257.7763,758.0044362,46878.77409,973896.1062,20.60816616
1876,51,0.014921343,0.014810844,0.5,46499.77187,688.7008669,46155.42143,927017.3321,19.93595441
1876,52,0.017716197,0.017560643,0.5,45811.071,804.4718721,45408.83506,880861.9107,19.22814489
1876,53,0.018180149,0.018016379,0.5,45006.59913,810.8559261,44601.17117,835453.0756,18.5629017
1876,54,0.019555995,0.019366628,0.5,44195.7432,855.9225098,43767.78195,790851.9044,17.89430038
1876,55,0.018738269,0.018564338,0.5,43339.82069,804.5750617,42937.53316,747084.1225,17.23782218
1876,56,0.022557929,0.022306336,0.5,42535.24563,948.8054895,42060.84289,704146.5893,16.55442631
1876,57,0.021558327,0.021328425,0.5,41586.44014,886.973256,41142.95351,662085.7465,15.92071224
1876,58,0.023540314,0.023266464,0.5,40699.46689,946.9326834,40226.00054,620942.7929,15.25677952
1876,59,0.025784579,0.025456388,0.5,39752.5342,1011.955945,39246.55623,580716.7924,14.60829615
1876,60,0.028668119,0.028262996,0.5,38740.57826,1094.924804,38193.11586,541470.2362,13.9768238
1876,61,0.029098843,0.028681543,0.5,37645.65345,1079.735424,37105.78574,503277.1203,13.36879757
1876,62,0.034791821,0.034196934,0.5,36565.91803,1250.442278,35940.69689,466171.3346,12.7487934
1876,63,0.034223094,0.033647336,0.5,35315.47575,1188.271675,34721.33991,430230.6377,12.18249588
1876,64,0.03973417,0.038960145,0.5,34127.20408,1329.60082,33462.40367,395509.2978,11.58926752
1876,65,0.043935083,0.042990684,0.5,32797.60326,1409.99139,32092.60756,362046.8941,11.03882169
1876,66,0.043466595,0.042542017,0.5,31387.61187,1335.292312,30719.96571,329954.2865,10.51224566
1876,67,0.049756275,0.048548479,0.5,30052.31956,1458.994417,29322.82235,299234.3208,9.957112304
1876,68,0.056006022,0.054480407,0.5,28593.32514,1557.775983,27814.43715,269911.4985,9.439668075
1876,69,0.057802453,0.056178817,0.5,27035.54916,1518.825161,26276.13658,242097.0613,8.954767663
1876,70,0.068140563,0.065895485,0.5,25516.724,1681.436914,24676.00554,215820.9248,8.458018545
1876,71,0.070158325,0.067780637,0.5,23835.28708,1615.570946,23027.50161,191144.9192,8.019409146
1876,72,0.078516991,0.075550973,0.5,22219.71613,1678.721175,21380.35555,168117.4176,7.566137056
1876,73,0.087986464,0.084278768,0.5,20540.99496,1731.169753,19675.41008,146737.0621,7.143619983
1876,74,0.093230593,0.089078187,0.5,18809.82521,1675.545123,17972.05264,127061.652,6.755068194
1876,75,0.107653848,0.102155151,0.5,17134.28008,1750.354963,16259.1026,109089.5993,6.366745425
1876,76,0.119912748,0.11312989,0.5,15383.92512,1740.381755,14513.73424,92830.49673,6.034253028
1876,77,0.114859201,0.108621133,0.5,13643.54336,1481.977137,12902.5548,78316.76249,5.740206953
1876,78,0.135960747,0.12730641,0.5,12161.56623,1548.245334,11387.44356,65414.20769,5.378765076
1876,79,0.144892448,0.135104628,0.5,10613.32089,1433.908771,9896.366508,54026.76413,5.090467411
1876,80,0.162051126,0.14990499,0.5,9179.412123,1376.039681,8491.392283,44130.39763,4.807540726
1876,81,0.156266956,0.144942124,0.5,7803.372442,1131.037375,7237.853755,35639.00534,4.567128585
1876,82,0.16722589,0.154322529,0.5,6672.335068,1029.691623,6157.489256,28401.15159,4.25655356
1876,83,0.199762188,0.181621622,0.5,5642.643445,1024.826053,5130.230419,22243.66233,3.942064131
1876,84,0.206521739,0.187192118,0.5,4617.817392,864.4190193,4185.607883,17113.43191,3.705956832
1876,85,0.2189465,0.197342748,0.5,3753.398373,740.7059504,3383.045398,12927.82403,3.444298405
1876,86,0.281961474,0.247122028,0.5,3012.692423,744.5026611,2640.441092,9544.778632,3.16818888
1876,87,0.276126615,0.24262852,0.5,2268.189762,550.3275239,1993.026,6904.33754,3.04398585
1876,88,0.299004858,0.260116769,0.5,1717.862238,446.8447748,1494.43985,4911.31154,2.858967053
1876,89,0.322970327,0.278066683,0.5,1271.017463,353.4276098,1094.303658,3416.87169,2.688296415
1876,90,0.347950059,0.296386252,0.5,917.5898532,271.9610176,781.6093444,2322.568032,2.531161416
1876,91,0.373851816,0.314974855,0.5,645.6288356,203.3568492,543.950411,1540.958687,2.386756294
1876,92,0.400564545,0.333725286,0.5,442.2719864,147.5973453,368.4733137,997.0082762,2.254287649
1876,93,0.427959539,0.352526088,0.5,294.6746411,103.8804985,242.7343918,628.5349625,2.13297948
1876,94,0.455892309,0.371264088,0.5,190.7941426,70.83501336,155.3766359,385.8005707,2.022077646
1876,95,0.484205127,0.389827009,0.5,119.9591292,46.76330853,96.57747497,230.4239348,1.92085368
1876,96,0.512730154,0.408106022,0.5,73.1958207,29.87165522,58.2599931,133.8464598,1.828607952
1876,97,0.541293032,0.425998124,0.5,43.32416549,18.45601322,34.09615888,75.58646672,1.744672191
1876,98,0.569716775,0.443408224,0.5,24.86815227,11.02674322,19.35478066,41.49030784,1.668411364
1876,99,0.597825776,0.460250862,0.5,13.84140905,6.37052044,10.65614883,22.13552718,1.599224985
1876,100,0.625449747,0.476451509,0.5,7.470888607,3.55951615,5.691130532,11.47937835,1.536547921
1876,101,0.652427422,0.491947426,0.5,3.911372457,1.924189614,2.94927765,5.788247822,1.479850842
1876,102,0.678609869,0.506688097,0.5,1.987182844,1.006881894,1.483741897,2.838970172,1.428640641
1876,103,0.703863303,0.520635272,0.5,0.98030095,0.510379251,0.725111324,1.355228275,1.382461453
1876,104,0.728071325,0.533762676,0.5,0.469921698,0.250826663,0.344508367,0.630116952,1.340897758
1876,105,0.751136557,0.546055451,0.5,0.219095035,0.119638038,0.159276016,0.285608585,1.303583098
1876,106,0.77298167,0.557509397,0.5,0.099456997,0.05544821,0.071732892,0.126332569,1.270223037
1876,107,0.793549818,0.568130064,0.5,0.044008787,0.025002715,0.031507429,0.054599677,1.240654
1876,108,0.812804535,0.577931758,0.5,0.019006072,0.010984212,0.013513966,0.023092248,1.214993191
1876,109,0.830729102,0.58693649,0.5,0.008021859,0.004708322,0.005667698,0.009578282,1.194022718
1876,110,0.84732547,1,1.180184044,0.003313537,0.003313537,0.003910584,0.003910584,1.180184044
1877,0,0.233261935,0.200753465,0.305792011,1.00E+05,20075.34646,86063.5341,4208469.072,42.08469072
1877,1,0.058500707,0.056838171,0.5,79924.65354,4542.771103,77653.26798,4122405.538,51.57864758
1877,2,0.025027766,0.024718442,0.5,75381.88243,1863.322699,74450.22108,4044752.27,53.6568223
1877,3,0.014805156,0.014696365,0.5,73518.55973,1080.455576,72978.33195,3970302.049,54.0040782
1877,4,0.010902589,0.010843478,0.5,72438.10416,785.4809647,72045.36368,3897323.717,53.802122
1877,5,0.008474396,0.00843864,0.5,71652.62319,604.6506987,71350.29784,3825278.353,53.38643839
1877,6,0.007423999,0.007396543,0.5,71047.97249,525.509375,70785.21781,3753928.056,52.83652614
1877,7,0.005681211,0.005665119,0.5,70522.46312,399.5181532,70322.70404,3683142.838,52.2265201
1877,8,0.004820492,0.004808902,0.5,70122.94497,337.2143542,69954.33779,3612820.134,51.52122655
1877,9,0.004285478,0.004276315,0.5,69785.73061,298.4257733,69636.51773,3542865.796,50.76776821
1877,10,0.003973177,0.0039653,0.5,69487.30484,275.5379936,69349.53584,3473229.278,49.98365221
1877,11,0.003874798,0.003867306,0.5,69211.76684,267.6630638,69077.93531,3403879.742,49.18065089
1877,12,0.003543713,0.003537445,0.5,68944.10378,243.8859804,68822.16079,3334801.807,48.36964474
1877,13,0.00375909,0.003752038,0.5,68700.2178,257.7658392,68571.33488,3265979.646,47.53958213
1877,14,0.00387257,0.003865086,0.5,68442.45196,264.5359604,68310.18398,3197408.311,46.71674114
1877,15,0.004178627,0.004169914,0.5,68177.916,284.2960632,68035.76797,3129098.127,45.89606592
1877,16,0.005249509,0.005235766,0.5,67893.61994,355.4751244,67715.88238,3061062.359,45.08615629
1877,17,0.005658629,0.005642664,0.5,67538.14481,381.0950584,67347.59728,2993346.477,44.32082766
1877,18,0.006059426,0.006041124,0.5,67157.04975,405.7040372,66954.19774,2925998.88,43.56949703
1877,19,0.007121308,0.007096042,0.5,66751.34572,473.6703384,66514.51055,2859044.682,42.83126656
1877,20,0.007824794,0.0077943,0.5,66277.67538,516.5880688,66019.38134,2792530.171,42.13379778
1877,21,0.007061568,0.007036723,0.5,65761.08731,462.7425455,65529.71604,2726510.79,41.46085324
1877,22,0.007733656,0.007703866,0.5,65298.34477,503.0497196,65046.81991,2660981.074,40.75112598
1877,23,0.007505233,0.007477174,0.5,64795.29505,484.4856768,64553.05221,2595934.254,40.06362271
1877,24,0.007172339,0.00714671,0.5,64310.80937,459.6106808,64081.00403,2531381.202,39.36167538
1877,25,0.007999495,0.007967626,0.5,63851.19869,508.7424857,63596.82745,2467300.198,38.64140766
1877,26,0.008433973,0.008398556,0.5,63342.4562,531.9851749,63076.46361,2403703.37,37.94774492
1877,27,0.008692555,0.008654939,0.5,62810.47103,543.6207653,62538.66064,2340626.907,37.26491568
1877,28,0.007535444,0.007507159,0.5,62266.85026,467.44716,62033.12668,2278088.246,36.5858918
1877,29,0.008496763,0.008460819,0.5,61799.4031,522.8735423,61537.96633,2216055.12,35.85884342
1877,30,0.009149899,0.009108229,0.5,61276.52956,558.1206701,60997.46922,2154517.153,35.16056096
1877,31,0.007739025,0.007709194,0.5,60718.40889,468.089982,60484.3639,2093519.684,34.47915916
1877,32,0.008697343,0.008659685,0.5,60250.31891,521.7487957,59989.44451,2033035.32,33.74314621
1877,33,0.009280767,0.0092379,0.5,59728.57011,551.7665329,59452.68685,1973045.876,33.03353608
1877,34,0.009647822,0.009601505,0.5,59176.80358,568.1863713,58892.71039,1913593.189,32.33687988
1877,35,0.009866401,0.009817967,0.5,58608.61721,575.4174499,58320.90848,1854700.478,31.64552529
1877,36,0.010226159,0.010174138,0.5,58033.19976,590.4377865,57737.98086,1796379.57,30.95434299
1877,37,0.010058889,0.010008552,0.5,57442.76197,574.9188445,57155.30255,1738641.589,30.2673745
1877,38,0.010205528,0.010153716,0.5,56867.84313,577.4199274,56579.13316,1681486.286,29.56831478
1877,39,0.010946423,0.010886837,0.5,56290.4232,612.824638,55984.01088,1624907.153,28.86649382
1877,40,0.010702636,0.010645668,0.5,55677.59856,592.7252021,55381.23596,1568923.142,28.17871429
1877,41,0.010761341,0.010703748,0.5,55084.87336,589.6146089,54790.06605,1513541.906,27.47654327
1877,42,0.011516619,0.011450682,0.5,54495.25875,624.0078896,54183.25481,1458751.84,26.76841754
1877,43,0.011014195,0.010953871,0.5,53871.25086,590.0987334,53576.20149,1404568.586,26.07269301
1877,44,0.011296553,0.011233105,0.5,53281.15213,598.5127789,52981.89574,1350992.384,25.35591537
1877,45,0.011804084,0.011734824,0.5,52682.63935,618.2215074,52373.52859,1298010.488,24.63829649
1877,46,0.012951275,0.012867947,0.5,52064.41784,669.9621575,51729.43676,1245636.96,23.92491862
1877,47,0.011656097,0.011588558,0.5,51394.45568,595.5876259,51096.66187,1193907.523,23.23027858
1877,48,0.013373072,0.013284246,0.5,50798.86806,674.824669,50461.45572,1142810.861,22.49677807
1877,49,0.012718118,0.012637754,0.5,50124.04339,633.455343,49807.31572,1092349.405,21.79292275
1877,50,0.014162336,0.014062756,0.5,49490.58805,695.9740393,49142.60103,1042542.09,21.06546175
1877,51,0.014657198,0.014550563,0.5,48794.61401,709.9890828,48439.61947,993399.4887,20.35879387
1877,52,0.015853766,0.015729084,0.5,48084.62492,756.3270985,47706.46137,944959.8692,19.65201706
1877,53,0.01704576,0.016901709,0.5,47328.29783,799.9291094,46928.33327,897253.4078,18.95807475
1877,54,0.018577757,0.018406779,0.5,46528.36872,856.4373872,46100.15002,850325.0745,18.27541128
1877,55,0.01937309,0.019187232,0.5,45671.93133,876.3179415,45233.77236,804224.9245,17.60873476
1877,56,0.019907892,0.019711683,0.5,44795.61339,882.9969289,44354.11492,758991.1522,16.94342581
1877,57,0.020030866,0.019832238,0.5,43912.61646,870.885449,43477.17373,714637.0372,16.27407098
1877,58,0.02321017,0.022943904,0.5,43041.73101,987.545328,42547.95835,671159.8635,15.59323586
1877,59,0.023066385,0.022803389,0.5,42054.18568,958.9779718,41574.6967,628611.9052,14.94766561
1877,60,0.027448335,0.027076729,0.5,41095.20771,1112.723823,40538.8458,587037.2085,14.28480938
1877,61,0.027650808,0.027273738,0.5,39982.48389,1090.471787,39437.24799,546498.3627,13.66844452
1877,62,0.031982422,0.031479034,0.5,38892.0121,1224.282971,38279.87061,507061.1147,13.03766731
1877,63,0.035420456,0.034804068,0.5,37667.72913,1310.99019,37012.23403,468781.2441,12.44516871
1877,64,0.035805746,0.035175994,0.5,36356.73894,1278.884443,35717.29672,431769.01,11.87590039
1877,65,0.041577981,0.04073122,0.5,35077.8545,1428.763812,34363.47259,396051.7133,11.29064816
1877,66,0.046750093,0.045682268,0.5,33649.09068,1537.166766,32880.5073,361688.2407,10.74882659
1877,67,0.046188076,0.045145484,0.5,32111.92392,1449.70835,31387.06974,328807.7334,10.23942802
1877,68,0.053472511,0.052080085,0.5,30662.21557,1596.890788,29863.77017,297420.6637,9.699907791
1877,69,0.062671723,0.06076752,0.5,29065.32478,1766.227711,28182.21092,267556.8935,9.20536397
1877,70,0.061443217,0.059611846,0.5,27299.09707,1627.349559,26485.42229,239374.6826,8.768593407
1877,71,0.067818901,0.065594624,0.5,25671.74751,1683.92862,24829.7832,212889.2603,8.292745175
1877,72,0.077457394,0.074569418,0.5,23987.81889,1788.757693,23093.44004,188059.4771,7.839790601
1877,73,0.079593171,0.076546867,0.5,22199.0612,1699.268588,21349.4269,164966.037,7.431216824
1877,74,0.089285151,0.085469569,0.5,20499.79261,1752.108439,19623.73839,143616.6101,7.005759174
1877,75,0.089495996,0.085662759,0.5,18747.68417,1605.978355,17944.69499,123992.8717,6.613770033
1877,76,0.117074329,0.110600112,0.5,17141.70581,1895.874586,16193.76852,106048.1768,6.186559139
1877,77,0.120400894,0.113564274,0.5,15245.83123,1731.381752,14380.14035,89854.40824,5.893703458
1877,78,0.127522772,0.119879113,0.5,13514.44948,1620.100223,12704.39937,75474.26788,5.584709019
1877,79,0.13743067,0.128594272,0.5,11894.34925,1529.545179,11129.57666,62769.86852,5.2772848
1877,80,0.140011263,0.130850959,0.5,10364.80408,1356.244552,9686.681799,51640.29185,4.982273807
1877,81,0.158871895,0.147180474,0.5,9008.559524,1325.884063,8345.617492,41953.61006,4.657083071
1877,82,0.171783703,0.158195959,0.5,7682.675461,1215.368216,7074.991353,33607.99256,4.37451676
1877,83,0.196203355,0.178675034,0.5,6467.307245,1155.546342,5889.534074,26533.00121,4.102635023
1877,84,0.20535642,0.186234224,0.5,5311.760903,989.231668,4817.145069,20643.46714,3.886369796
1877,85,0.230934589,0.207029458,0.5,4322.529235,894.8908831,3875.083793,15826.32207,3.66135686
1877,86,0.237452496,0.212252548,0.5,3427.638352,727.5249728,3063.875865,11951.23827,3.486726734
1877,87,0.254748109,0.225965914,0.5,2700.113379,610.133588,2395.046585,8887.362409,3.291477491
1877,88,0.274035285,0.241012342,0.5,2089.979791,503.710925,1838.124328,6492.315824,3.106401245
1877,89,0.294239618,0.256502953,0.5,1586.268866,406.882648,1382.827542,4654.191496,2.934049578
1877,90,0.315328061,0.272383051,0.5,1179.386218,321.2448165,1018.763809,3271.363954,2.773785131
1877,91,0.337255755,0.288591229,0.5,858.1414012,247.6520815,734.3153605,2252.600145,2.62497549
1877,92,0.359965747,0.305060145,0.5,610.4893197,186.2359606,517.3713395,1518.284784,2.486996472
1877,93,0.383388992,0.321717515,0.5,424.2533592,136.4897365,356.0084909,1000.913445,2.359235168
1877,94,0.407444691,0.338487271,0.5,287.7636227,97.40432321,239.0614611,644.9049541,2.2410927
1877,95,0.432040961,0.355290859,0.5,190.3592995,67.63291898,156.54284,405.843493,2.131986691
1877,96,0.457075845,0.372048625,0.5,122.7263805,45.66018113,99.89628994,249.300653,2.031353422
1877,97,0.482438653,0.388681229,0.5,77.06619938,29.95418509,62.08910684,149.4043631,1.938649684
1877,98,0.508011586,0.405111036,0.5,47.11201429,19.08559692,37.56921583,87.31525626,1.853354342
1877,99,0.533671601,0.421263435,0.5,28.02641737,11.80650485,22.12316494,49.74604042,1.774969657
1877,100,0.559292457,0.437068031,0.5,16.21991252,7.089205225,12.67530991,27.62287548,1.70302247
1877,101,0.584746872,0.452459681,0.5,9.130707293,4.131276907,7.065068839,14.94756558,1.637065464
1877,102,0.609908711,0.467379344,0.5,4.999430386,2.336630495,3.831115138,7.882496736,1.576678967
1877,103,0.634655144,0.481774737,0.5,2.662799891,1.282869716,2.021365033,4.051381597,1.521474299
1877,104,0.658868714,0.495600787,0.5,1.379930175,0.683894481,1.037982934,2.030016564,1.471100931
1877,105,0.682439245,0.508819908,0.5,0.696035694,0.354156818,0.518957285,0.99203363,1.425262582
1877,106,0.705265575,0.521402099,0.5,0.341878876,0.178256364,0.252750694,0.473076345,1.383754242
1877,107,0.727257054,0.533324904,0.5,0.163622512,0.087263961,0.119990532,0.220325651,1.346548513
1877,108,0.748334817,0.544573254,0.5,0.076358552,0.041582825,0.055567139,0.100335119,1.313999763
1877,109,0.768432791,0.555139206,0.5,0.034775727,0.019305369,0.025123042,0.04476798,1.287334122
1877,110,0.787498426,1,1.269843808,0.015470357,0.015470357,0.019644938,0.019644938,1.269843808
1878,0,0.244339096,0.208904412,0.305794601,1.00E+05,20890.44125,85497.74289,4108866.399,41.08866399
1878,1,0.064687228,0.062660559,0.5,79109.55875,4957.049183,76631.03416,4023368.656,50.85818603
1878,2,0.027611446,0.027235441,0.5,74152.50957,2019.576301,73142.72142,3946737.622,53.22459947
1878,3,0.016447698,0.016313538,0.5,72132.93327,1176.743363,71544.56158,3873594.9,53.70078166
1878,4,0.011808894,0.011739578,0.5,70956.1899,832.9957544,70539.69203,3802050.339,53.58306786
1878,5,0.008875038,0.008835828,0.5,70123.19415,619.5965072,69813.39589,3731510.647,53.21364339
1878,6,0.007193598,0.007167817,0.5,69503.59764,498.1890781,69254.5031,3661697.251,52.68356423
1878,7,0.005842845,0.005825825,0.5,69005.40856,402.0134444,68804.40184,3592442.748,52.0603069
1878,8,0.0050602,0.005047429,0.5,68603.39512,346.2707903,68430.25972,3523638.346,51.36244846
1878,9,0.004395218,0.004385581,0.5,68257.12433,299.3471271,68107.45077,3455208.086,50.62047544
1878,10,0.004421237,0.004411485,0.5,67957.7772,299.7947139,67807.87984,3387100.635,49.84125106
1878,11,0.003623203,0.003616651,0.5,67657.98249,244.6953256,67535.63482,3319292.755,49.05988375
1878,12,0.003652739,0.00364608,0.5,67413.28716,245.7942632,67290.39003,3251757.121,48.23614539
1878,13,0.003683151,0.003676381,0.5,67167.4929,246.9332764,67044.02626,3184466.731,47.41083213
1878,14,0.004213493,0.004204635,0.5,66920.55962,281.376526,66779.87136,3117422.704,46.58393059
1878,15,0.003851013,0.003843612,0.5,66639.1831,256.1351437,66511.11552,3050642.833,45.77851485
1878,16,0.004585215,0.004574727,0.5,66383.04795,303.6843339,66231.20579,2984131.717,44.95321937
1878,17,0.005456994,0.005442145,0.5,66079.36362,359.6135113,65899.55686,2917900.512,44.15751532
1878,18,0.005917054,0.0058996,0.5,65719.75011,387.7202098,65525.89,2852000.955,43.39640595
1878,19,0.006237906,0.006218511,0.5,65332.0299,406.2679568,65128.89592,2786475.065,42.65097945
1878,20,0.007047424,0.007022678,0.5,64925.76194,455.9527396,64697.78557,2721346.169,41.91473596
1878,21,0.007237757,0.007211659,0.5,64469.8092,464.9342949,64237.34205,2656648.383,41.20763527
1878,22,0.007930166,0.007898847,0.5,64004.87491,505.564695,63752.09256,2592411.041,40.50333736
1878,23,0.007866946,0.007836123,0.5,63499.31021,497.588377,63250.51602,2528658.949,39.82183334
1878,24,0.00776466,0.007734632,0.5,63001.72183,487.295135,62758.07427,2465408.433,39.13239767
1878,25,0.007543965,0.007515617,0.5,62514.4267,469.8344569,62279.50947,2402650.358,38.43353423
1878,26,0.008714997,0.008677186,0.5,62044.59224,538.37245,61775.40602,2340370.849,37.72078701
1878,27,0.007709463,0.007679859,0.5,61506.21979,472.3591015,61270.04024,2278595.443,37.0465857
1878,28,0.007877707,0.007846799,0.5,61033.86069,478.9204619,60794.40046,2217325.403,36.32943054
1878,29,0.007807499,0.007777139,0.5,60554.94023,470.9441585,60319.46815,2156531.002,35.61280044
1878,30,0.008601668,0.008564832,0.5,60083.99607,514.6093242,59826.69141,2096211.534,34.88801796
1878,31,0.009308433,0.00926531,0.5,59569.38675,551.9288438,59293.42232,2036384.843,34.18508992
